Time,SessionTag,SubscriberTag,IMSI,Country,Provider,IMEI,Manufacturer,Model,TMSI,Protocol,Latitude,Longitude,Data Source
2025-10-28 10:32:37,,,732101729762821,Colombia,Comcel SA Occel SA / Celcaribe,,,,C8992700,LTE,1.868181,-76.227902,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:37,,,732101645747669,Colombia,Comcel SA Occel SA / Celcaribe,,,,D0386820,LTE,1.868181,-76.227902,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:37,,,732101645747669,Colombia,Comcel SA Occel SA / Celcaribe,,,,D0386820,LTE,1.868191,-76.228048,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:32:37,,,732101508787126,Colombia,Comcel SA Occel SA / Celcaribe,,,,D1364A3F,LTE,1.868191,-76.228048,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:32:38,,,732101727830107,Colombia,Comcel SA Occel SA / Celcaribe,,,,D76C0BA5,LTE,1.868181,-76.227902,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:38,,,732101541199422,Colombia,Comcel SA Occel SA / Celcaribe,,,,DA92B06E,LTE,1.868173,-76.227752,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:38,,,732101713890689,Colombia,Comcel SA Occel SA / Celcaribe,,,,CF199B60,LTE,1.868181,-76.227902,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:32:38,,,732101727830107,Colombia,Comcel SA Occel SA / Celcaribe,,,,D76C0BA5,LTE,1.868181,-76.227902,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:32:39,,,732101713890689,Colombia,Comcel SA Occel SA / Celcaribe,,,,CF199B60,LTE,1.868173,-76.227752,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:39,,,732101508787126,Colombia,Comcel SA Occel SA / Celcaribe,,,,D1365415,LTE,1.868174,-76.227603,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:39,,,732101729762821,Colombia,Comcel SA Occel SA / Celcaribe,,,,C899280F,LTE,1.868174,-76.227603,C:\Users\GRIGE-10\AppData\Local\Temp\41puoxx2.bre\cellular3.db3
2025-10-28 10:32:41,,,732101588880422,Colombia,Comcel SA Occel SA / Celcaribe,,,,D9988377,LTE,1.868170,-76.227451,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:32:41,,,732101727830107,Colombia,Comcel SA Occel SA / Celcaribe,,,,D76C2F8E,LTE,1.868160,-76.227290,C:\Users\GRIGE-10\AppData\Local\Temp\41puoxx2.bre\cellular3.db3
2025-10-28 10:32:43,,,732101731291424,Colombia,Comcel SA Occel SA / Celcaribe,,,,D20B6F08,LTE,1.868151,-76.227119,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:44,,,732101731291424,Colombia,Comcel SA Occel SA / Celcaribe,,,,D20B6F08,LTE,1.868140,-76.226939,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:32:45,,,732101607790178,Colombia,Comcel SA Occel SA / Celcaribe,,,,C7F9CEBD,LTE,1.868128,-76.226757,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:32:45,,,732101096181746,Colombia,Comcel SA Occel SA / Celcaribe,352607118096680,TCL Communication Ltd,ALCATEL 1066D,,GSM,1.868128,-76.226757,C:\Users\GRIGE-10\AppData\Local\Temp\ij10iyml.kec\cellular4.db3
2025-10-28 10:32:46,,,732101712154357,Colombia,Comcel SA Occel SA / Celcaribe,,,,D3283264,LTE,1.868119,-76.226579,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:46,,,732101712154357,Colombia,Comcel SA Occel SA / Celcaribe,,,,D3283264,LTE,1.868119,-76.226579,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:32:46,,,732101727360023,Colombia,Comcel SA Occel SA / Celcaribe,354168084423570,Samsung Korea,Samsung SM-J510MN/DS,,GSM,1.868119,-76.226579,C:\Users\GRIGE-10\AppData\Local\Temp\ij10iyml.kec\cellular4.db3
2025-10-28 10:32:49,,,732101727059920,Colombia,Comcel SA Occel SA / Celcaribe,,,,C92A4C67,LTE,1.868100,-76.226238,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:32:49,,,732101716378204,Colombia,Comcel SA Occel SA / Celcaribe,,,,C15AB72D,LTE,1.868092,-76.226072,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:32:50,,,732101063088100,Colombia,Comcel SA Occel SA / Celcaribe,,,,BBCDA4DF,GSM,1.868080,-76.225896,C:\Users\GRIGE-10\AppData\Local\Temp\ij10iyml.kec\cellular4.db3
2025-10-28 10:32:52,,,732101694686624,Colombia,Comcel SA Occel SA / Celcaribe,,,,C30C679F,LTE,1.868043,-76.225344,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:52,,,732101559985767,Colombia,Comcel SA Occel SA / Celcaribe,,,,CF2BC2E1,LTE,1.868043,-76.225344,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:53,,,732101731291424,Colombia,Comcel SA Occel SA / Celcaribe,,,,D20B8706,LTE,1.868035,-76.225163,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:54,,,732111376317641,Colombia,Colombia M�vil SA,,,,FAF4500F,LTE,1.868035,-76.225163,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:54,,,732101646815642,Colombia,Comcel SA Occel SA / Celcaribe,,,,C0CA0BD6,LTE,1.868035,-76.225163,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:54,,,732101542511637,Colombia,Comcel SA Occel SA / Celcaribe,,,,C306837F,LTE,1.868026,-76.224986,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:55,,,732101508787126,Colombia,Comcel SA Occel SA / Celcaribe,,,,D13656D8,LTE,1.868026,-76.224986,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:55,,,732101727830107,Colombia,Comcel SA Occel SA / Celcaribe,,,,D76C326B,LTE,1.868026,-76.224986,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:57,,,732123635567295,Colombia,movistar,,,,,LTE,1.868038,-76.224485,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:58,,,732101729762788,Colombia,Comcel SA Occel SA / Celcaribe,,,,C7E68915,LTE,1.868038,-76.224485,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:59,,,732101713890689,Colombia,Comcel SA Occel SA / Celcaribe,,,,CF1A8706,LTE,1.868072,-76.224321,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:59,,,732101711903086,Colombia,Comcel SA Occel SA / Celcaribe,,,,C48604DF,LTE,1.868072,-76.224321,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:32:59,,,732101695494201,Colombia,Comcel SA Occel SA / Celcaribe,,,,D228CBBA,LTE,1.868072,-76.224321,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:05,,,732101639047176,Colombia,Comcel SA Occel SA / Celcaribe,,,,D76BF2CD,LTE,1.868359,-76.223337,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:06,,,732101689105109,Colombia,Comcel SA Occel SA / Celcaribe,,,,D698E5E1,LTE,1.868408,-76.223167,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:06,,,732101716378204,Colombia,Comcel SA Occel SA / Celcaribe,,,,C15AB72D,LTE,1.868455,-76.222996,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:14,,,732101508787126,Colombia,Comcel SA Occel SA / Celcaribe,,,,D13661BC,LTE,1.868812,-76.221756,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:14,,,732101686231143,Colombia,Comcel SA Occel SA / Celcaribe,,,,,LTE,1.868864,-76.221586,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:14,,,732101741994934,Colombia,Comcel SA Occel SA / Celcaribe,,,,D13BF21C,LTE,1.868864,-76.221586,C:\Users\GRIGE-10\AppData\Local\Temp\41puoxx2.bre\cellular3.db3
2025-10-28 10:33:14,,,732101685889873,Colombia,Comcel SA Occel SA / Celcaribe,,,,C7F405ED,LTE,1.868864,-76.221586,C:\Users\GRIGE-10\AppData\Local\Temp\41puoxx2.bre\cellular3.db3
2025-10-28 10:33:15,,,732101686231143,Colombia,Comcel SA Occel SA / Celcaribe,,,,,LTE,1.868864,-76.221586,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:15,,,732101731291424,Colombia,Comcel SA Occel SA / Celcaribe,,,,D20B8E0E,LTE,1.868864,-76.221586,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:15,,,732101646815642,Colombia,Comcel SA Occel SA / Celcaribe,,,,C0CA0BD6,LTE,1.868864,-76.221586,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:15,,,732101741994934,Colombia,Comcel SA Occel SA / Celcaribe,,,,D13BF21C,LTE,1.868864,-76.221586,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:15,,,732101685889873,Colombia,Comcel SA Occel SA / Celcaribe,,,,C7F405ED,LTE,1.868864,-76.221586,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:15,,,732101731291424,Colombia,Comcel SA Occel SA / Celcaribe,,,,D20B8E0E,LTE,1.868864,-76.221586,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:15,,,732101646815642,Colombia,Comcel SA Occel SA / Celcaribe,,,,C0CA0BD6,LTE,1.868864,-76.221586,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:15,,,732101586407203,Colombia,Comcel SA Occel SA / Celcaribe,,,,D40E2A46,LTE,1.868864,-76.221586,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:15,,,732101740863288,Colombia,Comcel SA Occel SA / Celcaribe,,,,CD441C41,LTE,1.868906,-76.221420,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:15,,,732101646815642,Colombia,Comcel SA Occel SA / Celcaribe,,,,C0CA0BD6,LTE,1.868906,-76.221420,C:\Users\GRIGE-10\AppData\Local\Temp\41puoxx2.bre\cellular3.db3
2025-10-28 10:33:16,,,732101732837240,Colombia,Comcel SA Occel SA / Celcaribe,,,,C24588ED,LTE,1.868906,-76.221420,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:16,,,732101508787126,Colombia,Comcel SA Occel SA / Celcaribe,,,,D13661BC,LTE,1.868906,-76.221420,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:16,,,732101741994934,Colombia,Comcel SA Occel SA / Celcaribe,,,,D13BF21C,LTE,1.868927,-76.221257,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:16,,,732101685889873,Colombia,Comcel SA Occel SA / Celcaribe,,,,C7F405ED,LTE,1.868927,-76.221257,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:16,,,732101672028510,Colombia,Comcel SA Occel SA / Celcaribe,,,,,LTE,1.868927,-76.221257,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:16,,,732101731291424,Colombia,Comcel SA Occel SA / Celcaribe,,,,D20B8E0E,LTE,1.868906,-76.221420,C:\Users\GRIGE-10\AppData\Local\Temp\41puoxx2.bre\cellular3.db3
2025-10-28 10:33:16,,,732101686231143,Colombia,Comcel SA Occel SA / Celcaribe,,,,,LTE,1.868927,-76.221257,C:\Users\GRIGE-10\AppData\Local\Temp\41puoxx2.bre\cellular3.db3
2025-10-28 10:33:16,,,732101508787126,Colombia,Comcel SA Occel SA / Celcaribe,,,,D13661BC,LTE,1.868927,-76.221257,C:\Users\GRIGE-10\AppData\Local\Temp\41puoxx2.bre\cellular3.db3
2025-10-28 10:33:17,,,732101555700590,Colombia,Comcel SA Occel SA / Celcaribe,,,,C81E4CDC,LTE,1.868927,-76.221257,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:18,,,732101645052786,Colombia,Comcel SA Occel SA / Celcaribe,,,,DA660EC0,LTE,1.868909,-76.221105,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:18,,,732123635567295,Colombia,movistar,,,,,LTE,1.868859,-76.220965,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:19,,,732123635567295,Colombia,movistar,,,,,LTE,1.868859,-76.220965,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:19,,,732101694686624,Colombia,Comcel SA Occel SA / Celcaribe,,,,C30C679F,LTE,1.868859,-76.220965,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:19,,,732101645052786,Colombia,Comcel SA Occel SA / Celcaribe,,,,DA660EC0,LTE,1.868796,-76.220832,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:19,,,732123635567295,Colombia,movistar,,,,,LTE,1.868796,-76.220832,C:\Users\GRIGE-10\AppData\Local\Temp\41puoxx2.bre\cellular3.db3
2025-10-28 10:33:19,,,732101076036859,Colombia,Comcel SA Occel SA / Celcaribe,358864600202920,,,,GSM,1.868859,-76.220965,C:\Users\GRIGE-10\AppData\Local\Temp\ij10iyml.kec\cellular4.db3
"2025-10-28 10:33:20,,,732101407031006,Colombia,Comcel SA Occel SA / Celcaribe,359765069108160,Microsoft Mobile Oy,""RM-1135, Nokia 105"",B777188F,GSM,1.868796,-76.220832,C:\Users\GRIGE-10\AppData\Local\Temp\ij10iyml.kec\cellular4.db3"
2025-10-28 10:33:21,,,732101727360023,Colombia,Comcel SA Occel SA / Celcaribe,354168084423570,Samsung Korea,Samsung SM-J510MN/DS,,GSM,1.868736,-76.220703,C:\Users\GRIGE-10\AppData\Local\Temp\ij10iyml.kec\cellular4.db3
2025-10-28 10:33:21,,,732101589149245,Colombia,Comcel SA Occel SA / Celcaribe,861343070920260,,,1DE61A47,GSM,1.868736,-76.220703,C:\Users\GRIGE-10\AppData\Local\Temp\ij10iyml.kec\cellular4.db3
2025-10-28 10:33:22,,,732101222281699,Colombia,Comcel SA Occel SA / Celcaribe,,,,,GSM,1.868736,-76.220703,C:\Users\GRIGE-10\AppData\Local\Temp\ij10iyml.kec\cellular4.db3
2025-10-28 10:33:22,,,732101723474803,Colombia,Comcel SA Occel SA / Celcaribe,350547997903110,,,B1C04196,GSM,1.868679,-76.220580,C:\Users\GRIGE-10\AppData\Local\Temp\ij10iyml.kec\cellular4.db3
2025-10-28 10:33:22,,,732101185388323,Colombia,Comcel SA Occel SA / Celcaribe,358741052751920,Gemalto M2M GmbH,Cinterion BGS5,,GSM,1.868679,-76.220580,C:\Users\GRIGE-10\AppData\Local\Temp\ij10iyml.kec\cellular4.db3
2025-10-28 10:33:25,,,732101096181746,Colombia,Comcel SA Occel SA / Celcaribe,352607118096680,TCL Communication Ltd,ALCATEL 1066D,,GSM,1.868492,-76.220288,C:\Users\GRIGE-10\AppData\Local\Temp\ij10iyml.kec\cellular4.db3
2025-10-28 10:33:26,,,732101003472695,Colombia,Comcel SA Occel SA / Celcaribe,011656007996810,Nokia,1200b,A1C200BF,GSM,1.868492,-76.220288,C:\Users\GRIGE-10\AppData\Local\Temp\ij10iyml.kec\cellular4.db3
2025-10-28 10:33:27,,,732101676174325,Colombia,Comcel SA Occel SA / Celcaribe,,,,CD5E5724,LTE,1.868293,-76.220197,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:28,,,732101423981576,Colombia,Comcel SA Occel SA / Celcaribe,862281075915280,,,AE719686,GSM,1.868189,-76.220181,C:\Users\GRIGE-10\AppData\Local\Temp\ij10iyml.kec\cellular4.db3
2025-10-28 10:33:28,,,732101665580811,Colombia,Comcel SA Occel SA / Celcaribe,,,,,GSM,1.868189,-76.220181,C:\Users\GRIGE-10\AppData\Local\Temp\ij10iyml.kec\cellular4.db3
2025-10-28 10:33:30,,,732101741994934,Colombia,Comcel SA Occel SA / Celcaribe,,,,D13EF603,LTE,1.867986,-76.220126,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:31,,,732101646815642,Colombia,Comcel SA Occel SA / Celcaribe,,,,C0CA0BD6,LTE,1.867900,-76.220061,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:32,,,732101555700590,Colombia,Comcel SA Occel SA / Celcaribe,,,,C81E4CDC,LTE,1.867822,-76.219975,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:32,,,732101645052786,Colombia,Comcel SA Occel SA / Celcaribe,,,,DA66385F,LTE,1.867822,-76.219975,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:35,,,732101508787126,Colombia,Comcel SA Occel SA / Celcaribe,,,,D13661BC,LTE,1.867684,-76.219783,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:35,,,732123673020541,Colombia,movistar,,,,,LTE,1.867552,-76.219593,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:35,,,732101694686624,Colombia,Comcel SA Occel SA / Celcaribe,,,,C30C679F,LTE,1.867552,-76.219593,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:35,,,732101731291424,Colombia,Comcel SA Occel SA / Celcaribe,,,,D20B8E0E,LTE,1.867552,-76.219593,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:35,,,732101581890227,Colombia,Comcel SA Occel SA / Celcaribe,,,,C696F1F6,LTE,1.867552,-76.219593,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:36,,,732101716059550,Colombia,Comcel SA Occel SA / Celcaribe,,,,D5B46A0F,LTE,1.867484,-76.219502,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:37,,,732101711903003,Colombia,Comcel SA Occel SA / Celcaribe,,,,D0397529,LTE,1.867422,-76.219409,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:39,,,732123635567295,Colombia,movistar,,,,,LTE,1.867290,-76.219218,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:41,,,732101658475171,Colombia,Comcel SA Occel SA / Celcaribe,,,,D9043300,LTE,1.867134,-76.219028,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:41,,,732101536955690,Colombia,Comcel SA Occel SA / Celcaribe,,,,C30D0170,LTE,1.867134,-76.219028,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:41,,,732101727794804,Colombia,Comcel SA Occel SA / Celcaribe,,,,D6700A63,LTE,1.867134,-76.219028,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:41,,,732101564907024,Colombia,Comcel SA Occel SA / Celcaribe,,,,C7FAFF6E,LTE,1.867134,-76.219028,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:52,,,732101555700590,Colombia,Comcel SA Occel SA / Celcaribe,,,,C8059804,LTE,1.865868,-76.218423,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:54,,,732101731291424,Colombia,Comcel SA Occel SA / Celcaribe,,,,D20B8E0E,LTE,1.865643,-76.218399,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:54,,,732101640752049,Colombia,Comcel SA Occel SA / Celcaribe,,,,CF2B8231,LTE,1.865643,-76.218399,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:54,,,732101731291424,Colombia,Comcel SA Occel SA / Celcaribe,,,,D20B8E0E,LTE,1.865757,-76.218402,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:54,,,732101719658366,Colombia,Comcel SA Occel SA / Celcaribe,,,,D5981615,LTE,1.865757,-76.218402,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:54,,,732101731291424,Colombia,Comcel SA Occel SA / Celcaribe,,,,D20B8E0E,LTE,1.865643,-76.218399,C:\Users\GRIGE-10\AppData\Local\Temp\41puoxx2.bre\cellular3.db3
2025-10-28 10:33:55,,,732101689105109,Colombia,Comcel SA Occel SA / Celcaribe,,,,D6991ED1,LTE,1.865643,-76.218399,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:55,,,732101677413626,Colombia,Comcel SA Occel SA / Celcaribe,,,,,LTE,1.865643,-76.218399,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:55,,,732101672028510,Colombia,Comcel SA Occel SA / Celcaribe,,,,,LTE,1.865643,-76.218399,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:55,,,732101689105109,Colombia,Comcel SA Occel SA / Celcaribe,,,,D6991ED1,LTE,1.865525,-76.218413,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:56,,,732101581890227,Colombia,Comcel SA Occel SA / Celcaribe,,,,C6970842,LTE,1.865525,-76.218413,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:56,,,732101729762788,Colombia,Comcel SA Occel SA / Celcaribe,,,,C7FC9112,LTE,1.865525,-76.218413,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:56,,,732101711044949,Colombia,Comcel SA Occel SA / Celcaribe,,,,C880906D,LTE,1.865525,-76.218413,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:56,,,732101581890227,Colombia,Comcel SA Occel SA / Celcaribe,,,,C6970842,LTE,1.865525,-76.218413,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:57,,,732101649501736,Colombia,Comcel SA Occel SA / Celcaribe,,,,D212B792,LTE,1.865297,-76.218454,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:57,,,732101658475171,Colombia,Comcel SA Occel SA / Celcaribe,,,,D9043300,LTE,1.865410,-76.218435,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:57,,,732101631249669,Colombia,Comcel SA Occel SA / Celcaribe,,,,,LTE,1.865410,-76.218435,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:57,,,732101581890227,Colombia,Comcel SA Occel SA / Celcaribe,,,,C6970842,LTE,1.865297,-76.218454,C:\Users\GRIGE-10\AppData\Local\Temp\41puoxx2.bre\cellular3.db3
2025-10-28 10:33:57,,,732101727360023,Colombia,Comcel SA Occel SA / Celcaribe,354168084423570,Samsung Korea,Samsung SM-J510MN/DS,,GSM,1.865410,-76.218435,C:\Users\GRIGE-10\AppData\Local\Temp\ij10iyml.kec\cellular4.db3
2025-10-28 10:33:58,,,732101649501736,Colombia,Comcel SA Occel SA / Celcaribe,,,,D212B792,LTE,1.865297,-76.218454,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:58,,,732101096181746,Colombia,Comcel SA Occel SA / Celcaribe,352607118096680,TCL Communication Ltd,ALCATEL 1066D,,GSM,1.865297,-76.218454,C:\Users\GRIGE-10\AppData\Local\Temp\ij10iyml.kec\cellular4.db3
2025-10-28 10:33:59,,,732101694686624,Colombia,Comcel SA Occel SA / Celcaribe,,,,C30C679F,LTE,1.865189,-76.218465,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:59,,,732101719658366,Colombia,Comcel SA Occel SA / Celcaribe,,,,D59B9E81,LTE,1.865090,-76.218460,C:\Users\GRIGE-10\AppData\Local\Temp\vpb5iqny.n51\cellular1.db3
2025-10-28 10:33:59,,,732101676174325,Colombia,Comcel SA Occel SA / Celcaribe,,,,CD5E5724,LTE,1.865189,-76.218465,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:59,,,732101646815642,Colombia,Comcel SA Occel SA / Celcaribe,,,,C0CA0BD6,LTE,1.865189,-76.218465,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
2025-10-28 10:33:59,,,732123635567295,Colombia,movistar,,,,,LTE,1.865189,-76.218465,C:\Users\GRIGE-10\AppData\Local\Temp\4glj4vz0.uts\cellular2.db3
